-0.3833527660695307,0.08844982052377559,-0.1578651127534341,0.8768551145818136,-0.9832143300174956,0.37026911186904815
0.13597305915305904,0.23628856648937507,0.28929388307885934,0.04402256928703929,-0.15036904661278996
-0.14115101890696025,-0.4227745020414896,-0.0856428708124001,0.5693654316162439,-0.20068066415233748
-0.7830371202570974,-1.6335096383634229,-1.2431447034837204,-0.15240035711526023,0.10409011136277026
-1.445223105076427,-2.3840393146331293,-1.2267996434967208,-0.1593875466275412,0.012515781460164308
-0.6497424597337275,-1.0327479029089361,-0.4219416474899323,0.3276206230429009,0.22784711102427016
0.10672280483542937,-0.09042047291087134,0.11903308947513444,0.04478345323772526,0.04041357961993444
0.0261256283786794,-0.25051910438083486,-0.2598381663102479,0.09987083986437843,-0.19795744575996374
-0.11411114967924607,-0.3590301600080342,-0.3209745828748852,-0.09884208522691841,-0.34677719974844334
-0.12448692495667682,0.5921403322920149,0.4095037636960825,-0.34068864922725667,-0.43561690172237355
-0.5606416677017971,-0.06442777607761094,-0.11037367330238122,-0.33658452921418386,-0.3745549946347004
0.060007249206134344,0.050782919260926075,0.07226085693455707,-0.07559935252708795,0.1532594254139612
-0.05055043611540825,-0.09462844226135324,0.21523267868522164,-0.09507488989709012,0.07942477452962524
-0.06790569927827399,0.10395558948674376,-0.48583942814890074,-0.508095238834447,0.07795178267921725
0.2429090226557114,-0.07535506788263392,-0.7317110777868098,-0.7190659442364334,-0.055045572067977805
-0.2314432509291185,-0.029306979605409404,-0.22945275061706602,-0.30202099531074517,0.37682122511407423
0.15302055087237568,0.03297778545819475,0.09291671854090724,-0.029374819946886763,0.03721200863630827
-0.16404718140082605,0.03616150409044494,0.29039783313926903,0.1073412553926722,-0.3905386237405991
0.2891058665306777,0.7270278336224715,0.6301459407484451,0.33681976525018553,-0.4151434076691929
0.6959730818237597,1.2943191597062809,0.699999924375034,-0.08056838747508836,0.017845931949760918
0.46760292120948815,0.8214015790508618,0.3806712273739242,0.04246149763740388,0.058204351965407616
-0.04522647278770542,-0.22389066808358607,-0.39408141825350274,-0.5328673812884451,-0.526378571015663
-0.22443789384546597,-0.013269442557053321,-0.6470709932244555,-0.7971362843299578,-0.8008800938227423
-0.3026522074488703,-0.48139372940700037,-0.5189215410064525,-1.4731533967046935,-1.1152352357780109
-0.2915380754810949,-0.059766033248590575,-0.3276324678705412,-0.7549705052254077,-0.5703772339546352
0.19313145525871633,0.0011811863018290365,0.19563037885750428,0.10724328656043072,0.2774941208752596
-0.03933440612778092,-0.23695150575443513,-0.22808631838664886,-0.36168381262288396,-0.4090140675512486
0.004408155277079098,-0.7011024771965424,0.4281742752011159,0.7925170346117268,0.4614815585948878
-0.2853537194095439,0.025025225963170458,1.2912256045523693,1.4912213911866152,0.7675427340108982
-0.3267052320247063,-0.2918912109929388,0.917652524360066,0.9584625161647476,0.15921176424058942
-0.050456753428075304,-0.32072978428161847,-0.4766440760160354,-0.2076367775203664,-0.4334734006916447
